Paper Title,Temperature,Temperature Unit,Pressure,Pressure Unit,CaCl2 Concentration,NaCl Concentration,KCl Concentration,MgCl2 Concentration,Concentration Unit,CO2 Solubility,Solubility Unit
Dos Santos - 2020,323.15,kelvin,5.0687,MPa,1,0,0,0,mol/kg,0.5692,mol/kg
Dos Santos - 2020,323.15,kelvin,9.997,MPa,1,0,0,0,mol/kg,0.8322,mol/kg
Dos Santos - 2020,323.15,kelvin,14.983,MPa,1,0,0,0,mol/kg,0.8889,mol/kg
Dos Santos - 2020,323.15,kelvin,19.92,MPa,1,0,0,0,mol/kg,0.9213,mol/kg
Dos Santos - 2020,323.15,kelvin,1.577,MPa,0,0,0,1,mol/kg,0.1876,mol/kg
Dos Santos - 2020,323.15,kelvin,3.053,MPa,0,0,0,1,mol/kg,0.3382,mol/kg
Dos Santos - 2020,323.15,kelvin,5.071,MPa,0,0,0,1,mol/kg,0.5237,mol/kg
Dos Santos - 2020,323.15,kelvin,10.147,MPa,0,0,0,1,mol/kg,0.7763,mol/kg
Dos Santos - 2020,323.15,kelvin,14.984,MPa,0,0,0,1,mol/kg,0.8435,mol/kg
Dos Santos - 2020,323.15,kelvin,20.118,MPa,0,0,0,1,mol/kg,0.8968,mol/kg
Liu - 2021,298,kelvin,1,atm,0,0,0,1000,ppm,0.033,mol/kg
Liu - 2021,298,kelvin,20.4,atm,0,0,0,1000,ppm,0.596,mol/kg
Liu - 2021,298,kelvin,40.8,atm,0,0,0,1000,ppm,1.29,mol/kg
Liu - 2021,298,kelvin,61.2,atm,0,0,0,1000,ppm,1.346,mol/kg
Liu - 2021,298,kelvin,81.6,atm,0,0,0,1000,ppm,1.389,mol/kg
Liu - 2021,298,kelvin,102,atm,0,0,0,1000,ppm,1.423,mol/kg
Liu - 2021,298,kelvin,136.1,atm,0,0,0,1000,ppm,1.473,mol/kg
Liu - 2021,298,kelvin,156.5,atm,0,0,0,1000,ppm,1.501,mol/kg
Liu - 2021,298,kelvin,170.1,atm,0,0,0,1000,ppm,1.521,mol/kg
Liu - 2021,298,kelvin,190.5,atm,0,0,0,1000,ppm,1.545,mol/kg
Liu - 2021,298,kelvin,1,atm,0,0,0,10000,ppm,0.032,mol/kg
Liu - 2021,298,kelvin,20.4,atm,0,0,0,10000,ppm,0.588,mol/kg
Liu - 2021,298,kelvin,40.8,atm,0,0,0,10000,ppm,1.026,mol/kg
Liu - 2021,298,kelvin,61.2,atm,0,0,0,10000,ppm,1.315,mol/kg
Liu - 2021,298,kelvin,81.6,atm,0,0,0,10000,ppm,1.351,mol/kg
Liu - 2021,298,kelvin,102,atm,0,0,0,10000,ppm,1.397,mol/kg
Liu - 2021,298,kelvin,136.1,atm,0,0,0,10000,ppm,1.425,mol/kg
Liu - 2021,298,kelvin,156.5,atm,0,0,0,10000,ppm,1.471,mol/kg
Liu - 2021,298,kelvin,170.1,atm,0,0,0,10000,ppm,1.498,mol/kg
Liu - 2021,298,kelvin,190.5,atm,0,0,0,10000,ppm,1.5143,mol/kg
Liu - 2021,298,kelvin,1,atm,0,0,0,15000,ppm,0.032,mol/kg
Liu - 2021,298,kelvin,20.4,atm,0,0,0,15000,ppm,0.579,mol/kg
Liu - 2021,298,kelvin,40.8,atm,0,0,0,15000,ppm,1.013,mol/kg
Liu - 2021,298,kelvin,61.2,atm,0,0,0,15000,ppm,1.305,mol/kg
Liu - 2021,298,kelvin,81.6,atm,0,0,0,15000,ppm,1.345,mol/kg
Liu - 2021,298,kelvin,102,atm,0,0,0,15000,ppm,1.387,mol/kg
Liu - 2021,298,kelvin,136.1,atm,0,0,0,15000,ppm,1.411,mol/kg
Liu - 2021,298,kelvin,156.5,atm,0,0,0,15000,ppm,1.454,mol/kg
Liu - 2021,298,kelvin,170.1,atm,0,0,0,15000,ppm,1.495,mol/kg
Liu - 2021,298,kelvin,190.5,atm,0,0,0,15000,ppm,1.497,mol/kg
Liu - 2021,333,kelvin,1,atm,0,0,0,1000,ppm,0.014,mol/kg
Liu - 2021,333,kelvin,20.4,atm,0,0,0,1000,ppm,0.314,mol/kg
Liu - 2021,333,kelvin,40.8,atm,0,0,0,1000,ppm,0.511,mol/kg
Liu - 2021,333,kelvin,61.2,atm,0,0,0,1000,ppm,0.773,mol/kg
Liu - 2021,333,kelvin,81.6,atm,0,0,0,1000,ppm,1.008,mol/kg
Liu - 2021,333,kelvin,102,atm,0,0,0,1000,ppm,1.038,mol/kg
Liu - 2021,333,kelvin,136.1,atm,0,0,0,1000,ppm,1.13,mol/kg
Liu - 2021,333,kelvin,156.5,atm,0,0,0,1000,ppm,1.17,mol/kg
Liu - 2021,333,kelvin,170.1,atm,0,0,0,1000,ppm,1.19,mol/kg
Liu - 2021,333,kelvin,190.5,atm,0,0,0,1000,ppm,1.217,mol/kg
Liu - 2021,333,kelvin,1,atm,0,0,0,10000,ppm,0.013,mol/kg
Liu - 2021,333,kelvin,20.4,atm,0,0,0,10000,ppm,0.308,mol/kg
Liu - 2021,333,kelvin,40.8,atm,0,0,0,10000,ppm,0.561,mol/kg
Liu - 2021,333,kelvin,61.2,atm,0,0,0,10000,ppm,0.755,mol/kg
Liu - 2021,333,kelvin,81.6,atm,0,0,0,10000,ppm,0.91,mol/kg
Liu - 2021,333,kelvin,102,atm,0,0,0,10000,ppm,1.112,mol/kg
Liu - 2021,333,kelvin,136.1,atm,0,0,0,10000,ppm,1.34,mol/kg
Liu - 2021,333,kelvin,156.5,atm,0,0,0,10000,ppm,1.149,mol/kg
Liu - 2021,333,kelvin,170.1,atm,0,0,0,10000,ppm,1.161,mol/kg
Liu - 2021,333,kelvin,190.5,atm,0,0,0,10000,ppm,1.184,mol/kg
Liu - 2021,333,kelvin,1,atm,0,0,0,15000,ppm,0.013,mol/kg
Liu - 2021,333,kelvin,20.4,atm,0,0,0,15000,ppm,0.3054,mol/kg
Liu - 2021,333,kelvin,40.8,atm,0,0,0,15000,ppm,0.555,mol/kg
Liu - 2021,333,kelvin,61.2,atm,0,0,0,15000,ppm,0.748,mol/kg
Liu - 2021,333,kelvin,81.6,atm,0,0,0,15000,ppm,0.902,mol/kg
Liu - 2021,333,kelvin,102,atm,0,0,0,15000,ppm,0.101,mol/kg
Liu - 2021,333,kelvin,136.1,atm,0,0,0,15000,ppm,1.109,mol/kg
Liu - 2021,333,kelvin,156.5,atm,0,0,0,15000,ppm,1.147,mol/kg
Liu - 2021,333,kelvin,170.1,atm,0,0,0,15000,ppm,1.156,mol/kg
Liu - 2021,333,kelvin,190.5,atm,0,0,0,15000,ppm,1.182,mol/kg
Liu - 2021,353,kelvin,1,atm,0,0,0,1000,ppm,0.007,mol/kg
Liu - 2021,353,kelvin,20.4,atm,0,0,0,1000,ppm,0.24,mol/kg
Liu - 2021,353,kelvin,40.8,atm,0,0,0,1000,ppm,0.455,mol/kg
Liu - 2021,353,kelvin,61.2,atm,0,0,0,1000,ppm,0.591,mol/kg
Liu - 2021,353,kelvin,81.6,atm,0,0,0,1000,ppm,0.77,mol/kg
Liu - 2021,353,kelvin,102,atm,0,0,0,1000,ppm,0.882,mol/kg
Liu - 2021,353,kelvin,136.1,atm,0,0,0,1000,ppm,1.007,mol/kg
Liu - 2021,353,kelvin,156.5,atm,0,0,0,1000,ppm,1.062,mol/kg
Liu - 2021,353,kelvin,170.1,atm,0,0,0,1000,ppm,1.095,mol/kg
Liu - 2021,353,kelvin,190.5,atm,0,0,0,1000,ppm,1.137,mol/kg
Liu - 2021,353,kelvin,1,atm,0,0,0,10000,ppm,0.008,mol/kg
Liu - 2021,353,kelvin,20.4,atm,0,0,0,10000,ppm,0.171,mol/kg
Liu - 2021,353,kelvin,40.8,atm,0,0,0,10000,ppm,0.447,mol/kg
Liu - 2021,353,kelvin,61.2,atm,0,0,0,10000,ppm,0.625,mol/kg
Liu - 2021,353,kelvin,81.6,atm,0,0,0,10000,ppm,0.756,mol/kg
Liu - 2021,353,kelvin,102,atm,0,0,0,10000,ppm,0.871,mol/kg
Liu - 2021,353,kelvin,136.1,atm,0,0,0,10000,ppm,0.987,mol/kg
Liu - 2021,353,kelvin,156.5,atm,0,0,0,10000,ppm,1.028,mol/kg
Liu - 2021,353,kelvin,170.1,atm,0,0,0,10000,ppm,1.074,mol/kg
Liu - 2021,353,kelvin,190.5,atm,0,0,0,10000,ppm,1.116,mol/kg
Liu - 2021,353,kelvin,1,atm,0,0,0,15000,ppm,0.007,mol/kg
Liu - 2021,353,kelvin,20.4,atm,0,0,0,15000,ppm,0.168,mol/kg
Liu - 2021,353,kelvin,40.8,atm,0,0,0,15000,ppm,0.444,mol/kg
Liu - 2021,353,kelvin,61.2,atm,0,0,0,15000,ppm,0.611,mol/kg
Liu - 2021,353,kelvin,81.6,atm,0,0,0,15000,ppm,0.753,mol/kg
Liu - 2021,353,kelvin,102,atm,0,0,0,15000,ppm,0.868,mol/kg
Liu - 2021,353,kelvin,136.1,atm,0,0,0,15000,ppm,0.977,mol/kg
Liu - 2021,353,kelvin,156.5,atm,0,0,0,15000,ppm,1.0115,mol/kg
Liu - 2021,353,kelvin,170.1,atm,0,0,0,15000,ppm,1.065,mol/kg
Liu - 2021,353,kelvin,190.5,atm,0,0,0,15000,ppm,1.113,mol/kg
Liu - 2021,373,kelvin,1,atm,0,0,0,1000,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,0,0,0,1000,ppm,0.202,mol/kg
Liu - 2021,373,kelvin,40.8,atm,0,0,0,1000,ppm,0.386,mol/kg
Liu - 2021,373,kelvin,61.2,atm,0,0,0,1000,ppm,0.544,mol/kg
Liu - 2021,373,kelvin,81.6,atm,0,0,0,1000,ppm,0.491,mol/kg
Liu - 2021,373,kelvin,102,atm,0,0,0,1000,ppm,0.79,mol/kg
Liu - 2021,373,kelvin,136.1,atm,0,0,0,1000,ppm,0.935,mol/kg
Liu - 2021,373,kelvin,156.5,atm,0,0,0,1000,ppm,1.001,mol/kg
Liu - 2021,373,kelvin,170.1,atm,0,0,0,1000,ppm,1.034,mol/kg
Liu - 2021,373,kelvin,190.5,atm,0,0,0,1000,ppm,1.086,mol/kg
Liu - 2021,373,kelvin,1,atm,0,0,0,10000,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,0,0,0,10000,ppm,0.202,mol/kg
Liu - 2021,373,kelvin,40.8,atm,0,0,0,10000,ppm,0.369,mol/kg
Liu - 2021,373,kelvin,61.2,atm,0,0,0,10000,ppm,0.535,mol/kg
Liu - 2021,373,kelvin,81.6,atm,0,0,0,10000,ppm,0.653,mol/kg
Liu - 2021,373,kelvin,102,atm,0,0,0,10000,ppm,0.776,mol/kg
Liu - 2021,373,kelvin,136.1,atm,0,0,0,10000,ppm,0.905,mol/kg
Liu - 2021,373,kelvin,156.5,atm,0,0,0,10000,ppm,0.986,mol/kg
Liu - 2021,373,kelvin,170.1,atm,0,0,0,10000,ppm,1.016,mol/kg
Liu - 2021,373,kelvin,190.5,atm,0,0,0,10000,ppm,1.066,mol/kg
Liu - 2021,373,kelvin,1,atm,0,0,0,15000,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,0,0,0,15000,ppm,0.197,mol/kg
Liu - 2021,373,kelvin,40.8,atm,0,0,0,15000,ppm,0.433,mol/kg
Liu - 2021,373,kelvin,61.2,atm,0,0,0,15000,ppm,0.511,mol/kg
Liu - 2021,373,kelvin,81.6,atm,0,0,0,15000,ppm,0.66,mol/kg
Liu - 2021,373,kelvin,102,atm,0,0,0,15000,ppm,0.778,mol/kg
Liu - 2021,373,kelvin,136.1,atm,0,0,0,15000,ppm,0.909,mol/kg
Liu - 2021,373,kelvin,156.5,atm,0,0,0,15000,ppm,0.973,mol/kg
Liu - 2021,373,kelvin,170.1,atm,0,0,0,15000,ppm,1.005,mol/kg
Liu - 2021,373,kelvin,190.5,atm,0,0,0,15000,ppm,1.055,mol/kg
Liu - 2021,298,kelvin,1,atm,1000,0,0,0,ppm,0.032,mol/kg
Liu - 2021,298,kelvin,20.4,atm,1000,0,0,0,ppm,0.603,mol/kg
Liu - 2021,298,kelvin,40.8,atm,1000,0,0,0,ppm,1.30935,mol/kg
Liu - 2021,298,kelvin,61.2,atm,1000,0,0,0,ppm,1.346,mol/kg
Liu - 2021,298,kelvin,81.6,atm,1000,0,0,0,ppm,1.389,mol/kg
Liu - 2021,298,kelvin,102,atm,1000,0,0,0,ppm,1.423,mol/kg
Liu - 2021,298,kelvin,136.1,atm,1000,0,0,0,ppm,1.475,mol/kg
Liu - 2021,298,kelvin,156.5,atm,1000,0,0,0,ppm,1.505,mol/kg
Liu - 2021,298,kelvin,170.1,atm,1000,0,0,0,ppm,1.525,mol/kg
Liu - 2021,298,kelvin,190.5,atm,1000,0,0,0,ppm,1.545,mol/kg
Liu - 2021,298,kelvin,1,atm,10000,0,0,0,ppm,0.032,mol/kg
Liu - 2021,298,kelvin,20.4,atm,10000,0,0,0,ppm,0.5918,mol/kg
Liu - 2021,298,kelvin,40.8,atm,10000,0,0,0,ppm,1.06,mol/kg
Liu - 2021,298,kelvin,61.2,atm,10000,0,0,0,ppm,1.319,mol/kg
Liu - 2021,298,kelvin,81.6,atm,10000,0,0,0,ppm,1.352,mol/kg
Liu - 2021,298,kelvin,102,atm,10000,0,0,0,ppm,1.394,mol/kg
Liu - 2021,298,kelvin,136.1,atm,10000,0,0,0,ppm,1.44,mol/kg
Liu - 2021,298,kelvin,156.5,atm,10000,0,0,0,ppm,1.47,mol/kg
Liu - 2021,298,kelvin,170.1,atm,10000,0,0,0,ppm,1.492,mol/kg
Liu - 2021,298,kelvin,190.5,atm,10000,0,0,0,ppm,1.514,mol/kg
Liu - 2021,298,kelvin,1,atm,15000,0,0,0,ppm,0.032,mol/kg
Liu - 2021,298,kelvin,20.4,atm,15000,0,0,0,ppm,0.5825,mol/kg
Liu - 2021,298,kelvin,40.8,atm,15000,0,0,0,ppm,1.013,mol/kg
Liu - 2021,298,kelvin,61.2,atm,15000,0,0,0,ppm,1.3085,mol/kg
Liu - 2021,298,kelvin,81.6,atm,15000,0,0,0,ppm,1.3485,mol/kg
Liu - 2021,298,kelvin,102,atm,15000,0,0,0,ppm,1.3905,mol/kg
Liu - 2021,298,kelvin,136.1,atm,15000,0,0,0,ppm,1.413,mol/kg
Liu - 2021,298,kelvin,156.5,atm,15000,0,0,0,ppm,1.454,mol/kg
Liu - 2021,298,kelvin,170.1,atm,15000,0,0,0,ppm,1.492,mol/kg
Liu - 2021,298,kelvin,190.5,atm,15000,0,0,0,ppm,1.497,mol/kg
Liu - 2021,333,kelvin,1,atm,1000,0,0,0,ppm,0.013,mol/kg
Liu - 2021,333,kelvin,20.4,atm,1000,0,0,0,ppm,0.314,mol/kg
Liu - 2021,333,kelvin,40.8,atm,1000,0,0,0,ppm,0.511,mol/kg
Liu - 2021,333,kelvin,61.2,atm,1000,0,0,0,ppm,0.773,mol/kg
Liu - 2021,333,kelvin,81.6,atm,1000,0,0,0,ppm,1.009,mol/kg
Liu - 2021,333,kelvin,102,atm,1000,0,0,0,ppm,1.039,mol/kg
Liu - 2021,333,kelvin,136.1,atm,1000,0,0,0,ppm,1.13,mol/kg
Liu - 2021,333,kelvin,156.5,atm,1000,0,0,0,ppm,1.171,mol/kg
Liu - 2021,333,kelvin,170.1,atm,1000,0,0,0,ppm,1.2,mol/kg
Liu - 2021,333,kelvin,190.5,atm,1000,0,0,0,ppm,1.218,mol/kg
Liu - 2021,333,kelvin,1,atm,10000,0,0,0,ppm,0.013,mol/kg
Liu - 2021,333,kelvin,20.4,atm,10000,0,0,0,ppm,0.308,mol/kg
Liu - 2021,333,kelvin,40.8,atm,10000,0,0,0,ppm,0.561,mol/kg
Liu - 2021,333,kelvin,61.2,atm,10000,0,0,0,ppm,0.76,mol/kg
Liu - 2021,333,kelvin,81.6,atm,10000,0,0,0,ppm,0.91,mol/kg
Liu - 2021,333,kelvin,102,atm,10000,0,0,0,ppm,1.113,mol/kg
Liu - 2021,333,kelvin,136.1,atm,10000,0,0,0,ppm,1.12,mol/kg
Liu - 2021,333,kelvin,156.5,atm,10000,0,0,0,ppm,1.148,mol/kg
Liu - 2021,333,kelvin,170.1,atm,10000,0,0,0,ppm,1.168,mol/kg
Liu - 2021,333,kelvin,190.5,atm,10000,0,0,0,ppm,1.211,mol/kg
Liu - 2021,333,kelvin,1,atm,15000,0,0,0,ppm,0.013,mol/kg
Liu - 2021,333,kelvin,20.4,atm,15000,0,0,0,ppm,0.305,mol/kg
Liu - 2021,333,kelvin,40.8,atm,15000,0,0,0,ppm,0.556,mol/kg
Liu - 2021,333,kelvin,61.2,atm,15000,0,0,0,ppm,0.747,mol/kg
Liu - 2021,333,kelvin,81.6,atm,15000,0,0,0,ppm,0.901,mol/kg
Liu - 2021,333,kelvin,102,atm,15000,0,0,0,ppm,1.388,mol/kg
Liu - 2021,333,kelvin,136.1,atm,15000,0,0,0,ppm,1.412,mol/kg
Liu - 2021,333,kelvin,156.5,atm,15000,0,0,0,ppm,1.146,mol/kg
Liu - 2021,333,kelvin,170.1,atm,15000,0,0,0,ppm,1.156,mol/kg
Liu - 2021,333,kelvin,190.5,atm,15000,0,0,0,ppm,1.183,mol/kg
Liu - 2021,353,kelvin,1,atm,1000,0,0,0,ppm,0.007,mol/kg
Liu - 2021,353,kelvin,20.4,atm,1000,0,0,0,ppm,0.21,mol/kg
Liu - 2021,353,kelvin,40.8,atm,1000,0,0,0,ppm,0.455,mol/kg
Liu - 2021,353,kelvin,61.2,atm,1000,0,0,0,ppm,0.591,mol/kg
Liu - 2021,353,kelvin,81.6,atm,1000,0,0,0,ppm,0.7702,mol/kg
Liu - 2021,353,kelvin,102,atm,1000,0,0,0,ppm,0.8823,mol/kg
Liu - 2021,353,kelvin,136.1,atm,1000,0,0,0,ppm,1.011,mol/kg
Liu - 2021,353,kelvin,156.5,atm,1000,0,0,0,ppm,1.066,mol/kg
Liu - 2021,353,kelvin,170.1,atm,1000,0,0,0,ppm,1.099,mol/kg
Liu - 2021,353,kelvin,190.5,atm,1000,0,0,0,ppm,1.139,mol/kg
Liu - 2021,353,kelvin,1,atm,10000,0,0,0,ppm,0.007,mol/kg
Liu - 2021,353,kelvin,20.4,atm,10000,0,0,0,ppm,0.203,mol/kg
Liu - 2021,353,kelvin,40.8,atm,10000,0,0,0,ppm,0.423,mol/kg
Liu - 2021,353,kelvin,61.2,atm,10000,0,0,0,ppm,0.617,mol/kg
Liu - 2021,353,kelvin,81.6,atm,10000,0,0,0,ppm,0.756,mol/kg
Liu - 2021,353,kelvin,102,atm,10000,0,0,0,ppm,0.085,mol/kg
Liu - 2021,353,kelvin,136.1,atm,10000,0,0,0,ppm,0.987,mol/kg
Liu - 2021,353,kelvin,156.5,atm,10000,0,0,0,ppm,1.033,mol/kg
Liu - 2021,353,kelvin,170.1,atm,10000,0,0,0,ppm,1.075,mol/kg
Liu - 2021,353,kelvin,190.5,atm,10000,0,0,0,ppm,1.117,mol/kg
Liu - 2021,353,kelvin,1,atm,15000,0,0,0,ppm,0.007,mol/kg
Liu - 2021,353,kelvin,20.4,atm,15000,0,0,0,ppm,0.167,mol/kg
Liu - 2021,353,kelvin,40.8,atm,15000,0,0,0,ppm,0.442,mol/kg
Liu - 2021,353,kelvin,61.2,atm,15000,0,0,0,ppm,0.611,mol/kg
Liu - 2021,353,kelvin,81.6,atm,15000,0,0,0,ppm,0.753,mol/kg
Liu - 2021,353,kelvin,102,atm,15000,0,0,0,ppm,0.858,mol/kg
Liu - 2021,353,kelvin,136.1,atm,15000,0,0,0,ppm,0.978,mol/kg
Liu - 2021,353,kelvin,156.5,atm,15000,0,0,0,ppm,1.032,mol/kg
Liu - 2021,353,kelvin,170.1,atm,15000,0,0,0,ppm,1.065,mol/kg
Liu - 2021,353,kelvin,190.5,atm,15000,0,0,0,ppm,1.113,mol/kg
Liu - 2021,373,kelvin,1,atm,1000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,1000,0,0,0,ppm,0.199,mol/kg
Liu - 2021,373,kelvin,40.8,atm,1000,0,0,0,ppm,0.386,mol/kg
Liu - 2021,373,kelvin,61.2,atm,1000,0,0,0,ppm,0.544,mol/kg
Liu - 2021,373,kelvin,81.6,atm,1000,0,0,0,ppm,0.491,mol/kg
Liu - 2021,373,kelvin,102,atm,1000,0,0,0,ppm,0.79,mol/kg
Liu - 2021,373,kelvin,136.1,atm,1000,0,0,0,ppm,0.935,mol/kg
Liu - 2021,373,kelvin,156.5,atm,1000,0,0,0,ppm,1.001,mol/kg
Liu - 2021,373,kelvin,170.1,atm,1000,0,0,0,ppm,1.04,mol/kg
Liu - 2021,373,kelvin,190.5,atm,1000,0,0,0,ppm,1.091,mol/kg
Liu - 2021,373,kelvin,1,atm,10000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,10000,0,0,0,ppm,0.198,mol/kg
Liu - 2021,373,kelvin,40.8,atm,10000,0,0,0,ppm,0.386,mol/kg
Liu - 2021,373,kelvin,61.2,atm,10000,0,0,0,ppm,0.534,mol/kg
Liu - 2021,373,kelvin,81.6,atm,10000,0,0,0,ppm,0.665,mol/kg
Liu - 2021,373,kelvin,102,atm,10000,0,0,0,ppm,0.775,mol/kg
Liu - 2021,373,kelvin,136.1,atm,10000,0,0,0,ppm,0.88,mol/kg
Liu - 2021,373,kelvin,156.5,atm,10000,0,0,0,ppm,0.983,mol/kg
Liu - 2021,373,kelvin,170.1,atm,10000,0,0,0,ppm,1.015,mol/kg
Liu - 2021,373,kelvin,190.5,atm,10000,0,0,0,ppm,1.064,mol/kg
Liu - 2021,373,kelvin,1,atm,15000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,15000,0,0,0,ppm,0.197,mol/kg
Liu - 2021,373,kelvin,40.8,atm,15000,0,0,0,ppm,0.433,mol/kg
Liu - 2021,373,kelvin,61.2,atm,15000,0,0,0,ppm,0.511,mol/kg
Liu - 2021,373,kelvin,81.6,atm,15000,0,0,0,ppm,0.658,mol/kg
Liu - 2021,373,kelvin,102,atm,15000,0,0,0,ppm,0.77,mol/kg
Liu - 2021,373,kelvin,136.1,atm,15000,0,0,0,ppm,0.91,mol/kg
Liu - 2021,373,kelvin,156.5,atm,15000,0,0,0,ppm,0.973,mol/kg
Liu - 2021,373,kelvin,170.1,atm,15000,0,0,0,ppm,1.005,mol/kg
Liu - 2021,373,kelvin,190.5,atm,15000,0,0,0,ppm,1.055,mol/kg
Liu - 2021,373,kelvin,1,atm,1000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,1000,0,0,0,ppm,0.199,mol/kg
Liu - 2021,373,kelvin,40.8,atm,1000,0,0,0,ppm,0.386,mol/kg
Liu - 2021,373,kelvin,61.2,atm,1000,0,0,0,ppm,0.544,mol/kg
Liu - 2021,373,kelvin,81.6,atm,1000,0,0,0,ppm,0.491,mol/kg
Liu - 2021,373,kelvin,102,atm,1000,0,0,0,ppm,0.79,mol/kg
Liu - 2021,373,kelvin,136.1,atm,1000,0,0,0,ppm,0.935,mol/kg
Liu - 2021,373,kelvin,156.5,atm,1000,0,0,0,ppm,1.001,mol/kg
Liu - 2021,373,kelvin,170.1,atm,1000,0,0,0,ppm,1.04,mol/kg
Liu - 2021,373,kelvin,190.5,atm,1000,0,0,0,ppm,1.091,mol/kg
Liu - 2021,373,kelvin,1,atm,10000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,10000,0,0,0,ppm,0.198,mol/kg
Liu - 2021,373,kelvin,40.8,atm,10000,0,0,0,ppm,0.386,mol/kg
Liu - 2021,373,kelvin,61.2,atm,10000,0,0,0,ppm,0.534,mol/kg
Liu - 2021,373,kelvin,81.6,atm,10000,0,0,0,ppm,0.665,mol/kg
Liu - 2021,373,kelvin,102,atm,10000,0,0,0,ppm,0.775,mol/kg
Liu - 2021,373,kelvin,136.1,atm,10000,0,0,0,ppm,0.88,mol/kg
Liu - 2021,373,kelvin,156.5,atm,10000,0,0,0,ppm,0.983,mol/kg
Liu - 2021,373,kelvin,170.1,atm,10000,0,0,0,ppm,1.015,mol/kg
Liu - 2021,373,kelvin,190.5,atm,10000,0,0,0,ppm,1.064,mol/kg
Liu - 2021,373,kelvin,1,atm,15000,0,0,0,ppm,0,mol/kg
Liu - 2021,373,kelvin,20.4,atm,15000,0,0,0,ppm,0.197,mol/kg
Liu - 2021,373,kelvin,40.8,atm,15000,0,0,0,ppm,0.433,mol/kg
Liu - 2021,373,kelvin,61.2,atm,15000,0,0,0,ppm,0.511,mol/kg
Liu - 2021,373,kelvin,81.6,atm,15000,0,0,0,ppm,0.658,mol/kg
Liu - 2021,373,kelvin,102,atm,15000,0,0,0,ppm,0.77,mol/kg
